일자,식사명,수량(아침식사2 값 중복),식사내용,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사(MJ/m2)
2011.7.13,저녁식사,20.50541516,"단무지잔파무침,배추김치,생선까스&타르,오므라이스,유부된장국,쫄면야채무침",26.9,24,343,29.9,1555,0.3,68,1557,80.8,1500,2.09,11.83
2011.7.14,저녁식사,16.24548736,"건새우마늘쫑볶음,도라지잔파무침,배추김치,쇠고기영양탕,쌀밥,조기구이,호박나물",28.2,25.5,458,32.2,1417,0,53,1423,73.3,1200,3.08,19.83
2011.7.15,저녁식사,15.66787004,"감자채카레볶음,돈육야채볶음,배추김치,쌀밥,잡채(어묵),참나물무침,콩가루배추국",29,25.5,143,32.6,1640,0,59,1511,71.6,1300,3.16,20.13
2011.7.16,저녁식사,0,"고등어구이,깍두기(손칼),명엽채흑임자볶음,미역국,시골식돈육김치찌개,쌀밥,청경채겉절이",29,25.6,513,33.4,1417,0,50,1424,71.5,1200,3.39,26.69
2011.7.17,저녁식사,0,"단무지,배추김치,비빔만두,열무된장무침,우동,해물볶음밥",26,23.2,2319,29.7,953,0,61,923,80.3,1300,3.03,22.82
2011.7.18,저녁식사,0,"돈육김치볶음,석박지,쌀밥,야채고로케,온두부&볶음김치,참나물겉절이,콩나물냉국",23.8,22.1,459,26.2,1122,0,72,1123,86.3,1100,3.41,18.61
2011.7.19,저녁식사,21.94945848,"감자조림,고등어추어탕,깍두기(손칼),쌀밥,연근땅콩조림,탕수만두,풋고추,쌈장",25.1,23.1,126,27.7,1438,1.5,69,1438,82.9,1200,3.59,26.47
2011.7.20,저녁식사,20.86642599,"돌나물레몬생채,배추김치,부추김무침,쇠고기야채볶음,야채밥,오징어회무침,팽이버섯국",23.3,20.8,2137,25.4,1234,0,65,1518,80.3,1200,3.57,28.45
2011.7.21,저녁식사,19.7833935,"건취나물볶음,김치국,돈육표고볶음,두부찌개,석박지,쌀밥,오이양파무침",21.5,20.3,558,24.6,1332,0,65,1258,81.4,1200,3.64,19.12
2011.7.22,저녁식사,16.10108303,"깻잎양념절임,배추김치,쌀밥,애호박볶음,쭈꾸미볶음,청국장찌개,통도라지구이",21.3,19.8,505,23.3,1440,0,60,1503,74.9,1400,2.76,19.46
2011.7.23,저녁식사,13.57400722,"닭간장조림,미역줄기볶음,배추김치,소세지전,쌀밥,애느타리쇠고기국,쫄면야채무침",22.5,19.4,359,26.5,1605,0,63,1308,80.8,1200,2.44,16.18
2011.7.24,저녁식사,14.07942238,"갈치무조림,배추김치,비엔나케찹볶음,쌀밥,어묵무국,칼슘쥐포조림,콩나물무침",22,21,2248,23.1,1057,2,83,1054,89.5,900,0.56,4.26
2011.7.25,저녁식사,20.72202166,"단무지잔파무침,배추김치,부들어묵조림,비빔만두,카레라이스(브로콜리),콩나물무국",22.5,20.7,244,24.8,1550,0,69,1553,86,900,1.99,16.56
2011.7.26,저녁식사,22.59927798,"고등어무조림,배추김치,상추돌나물겉절이,쌀밥,잡채(어묵),참치강된장,호박새우젓국",26.4,21.8,422,31.6,1606,0,59,1604,79.9,1000,2.58,15.16
2011.7.27,저녁식사,35.16245487,"깻잎순볶음,돈육두반장볶음,메추리알곤약조림,배추김치,쌀밥,오복채무침,오징어무국",27.8,24.7,1758,31.3,1244,0,61,1245,78.8,1200,2.67,13.32
2011.7.28,저녁식사,19.71119134,"동그랑땡계란전,두부찌개,배추김치,쇠고기맑은국,쌀밥,조기구이,치커리무생채",29.4,26,538,33.5,1403,0,53,1353,69.8,1300,3.1,18.92
2011.7.29,저녁식사,18.91696751,"계란후라이,김치볶음밥,깍두기(손칼),떡샐러드,야채고로케,팽이맑은국",29.1,26.2,542,35.1,1554,13.5,48,1421,73.5,1200,3.39,25.21
2011.7.30,저녁식사,9.458483755,"닭볶음탕,배추김치,부추김무침,소세지파세리전,쌀밥,청경채겉절이,콩가루배추국",24.8,23.2,2355,26.9,0,0,78,757,88.6,1100,2.91,17.12
2011.7.31,저녁식사,13.50180505,"감자채카레볶음,계란찜,돈육야채볶음,배추김치,쌀밥,열무된장국,오이양파무침",24.1,23,239,25.6,1521,0.5,79,1232,89.1,1400,2.13,12.92
2011.8.1,저녁식사,23.68231047,"김가루조미밥,모듬샐러드,무생채(잔파),배추김치,야채고로케,유부된장국,해물야끼우동",24.8,23.6,636,26.4,1641,0.5,84,1642,92.8,1600,0.75,4.85
2011.8.2,저녁식사,22.09386282,"배추김치,북어계란국,비빔만두,상추치커리겉절이,쇠고기새송이볶음,쌀밥,잡채(어묵)",25,24.3,2251,26,1349,3,88,948,95.1,1300,1.28,7.49
2011.8.3,저녁식사,26.20938628,"계란후라이,미역오이냉국,배추김치,비빔밥(표고),화인쿨",25.9,24.1,540,28,1630,0,72,1848,88.9,1300,3.11,17.34
2011.8.4,저녁식사,20.72202166,"깍두기(손칼),도토리묵무침,메추리알꽈리조림2,부대찌개,쌀밥,이면수구이,해초샐러드",27.3,23.9,558,31.4,1610,0,59,1745,79.6,1500,1.59,10.89
2011.8.5,저녁식사,17.90613718,"명엽채흑임자볶음,배추김치,비엔나마늘쫑볶음,쇠고기무국,쌀밥,조기구이,참나물겉절이",26.6,24.6,434,29.2,1422,0,71,1426,85,1200,3.41,24.87
2011.8.6,저녁식사,39.63898917,"단무지.옥파,배추김치,비빔만두,쌀밥(반공기),자장면,짬뽕국",26.6,25.3,409,29.1,1245,5,78,1236,91.4,1200,3.12,9.89
2011.8.7,저녁식사,16.82310469,"꽁치무조림,도라지잔파무침,배추겉절이,소세지전,쌀밥,애느타리볶음,어묵김치국",28.2,25.7,541,31.1,1404,0,59,1234,79.8,1300,2.66,18.95
2011.8.8,저녁식사,23.68231047,"계란찜,근대국,돈육야채볶음,배추김치,부추겉절이,상추깻잎쌈,쌀밥",28.4,25.9,641,30.8,1734,51.5,64,1643,78.1,1600,1.5,10.31
2011.8.9,저녁식사,25.12635379,"갈치그릴구이,깍두기(손칼),배추겉절이,부대찌개,부들어묵조림,쌀밥,애호박볶음",28.7,25.2,535,32.4,1253,3,57,1245,75.4,1200,3.2,19.5
2011.8.10,저녁식사,22.02166065,"꽁치무조림,미니돈까스,케찹소스,미역오이냉국,배추김치,쌀밥,열무된장무침,쫄면야채무침",27.5,25.7,1223,29.3,953,4,71,1013,80.6,1400,1.26,9.3
2011.8.11,저녁식사,24.76534296,"고등어구이,깐마늘고추장무침,닭개장,무나물,배추김치,쌀밥,애느타리볶음",29.8,25.6,554,33.9,1557,0,52,1636,70,1100,3.2,25.52
2011.8.12,저녁식사,0,"계란탕,단무지.옥파,배추김치,비빔만두,쌀밥(반공기),자장면",29,26,2340,33.4,1502,0,56,1355,75.3,1100,2.8,18.85
2011.8.13,저녁식사,0,"김가루잔파무침,마늘쫑무침,배추김치,보리멸조림,쌀밥,어묵무국,탕수육",29.1,25.8,16,33.9,1421,7.5,48,1435,69.8,1200,3.45,26.48
2011.8.14,저녁식사,0,"닭살찜닭소스조림,떡볶이,배추김치,숙주미나리나물,쌀밥,아욱국,오이생채",28.7,25.1,552,33.3,1525,1,54,1338,75.6,1200,3.24,21.99
2011.8.15,저녁식사,15.66787004,"고등어무조림,돌나물레몬생채,배추김치,쌀밥,잡채(어묵),참치강된장,호박새우젓국",29,25.9,538,33.1,1604,0,53,1559,72,1200,3.04,22.61
2011.8.16,저녁식사,24.40433213,"단무지잔파무침,배추김치,부들어묵조림,비빔만두,유부된장국,카레라이스(브로콜리)",29.4,25.9,609,33,1427,0,56,1423,72.1,1100,2.97,20.33
2011.8.17,저녁식사,24.62093863,"깻잎순볶음,돈육야채볶음,메추리알곤약조림,배추김치,쌀밥,오복채무침,오징어무국",26,23.1,2238,31.6,1117,0,64,1118,83.4,1000,1.42,8.15
2011.8.18,저녁식사,27.22021661,"배추김치,쌀밥,안동찜닭,애기새송이볶음,열무된장국,오이생채,칼슘쥐포조림",23.4,22.7,612,25.1,1634,0.5,76,1723,89,1600,1.13,5.58
2011.8.19,저녁식사,21.29963899,"깍두기(손칼),모듬묵무침,삼계탕,쌀밥,오징어김치전,풋고추,쌈장",22.1,20.5,716,22.9,1438,5,77,1310,89.3,1300,0.77,4.06
2011.8.20,저녁식사,11.26353791,"동태무조림,떡볶이,배추김치,새알미역국,소세지전,쌀밥,참나물겉절이",21.8,20.7,2400,23.6,1535,2.5,64,1558,84,1400,1.02,6.74
2011.8.21,저녁식사,13.71841155,"계란후라이,과일샐러드,김치볶음밥,깍두기(손칼),야채고로케,팽이맑은국",22.5,19.3,456,25.6,1059,2,67,1709,83.4,1000,2.19,13.72
2011.8.22,저녁식사,21.22743682,"꽁치소금구이,두부조림,배추김치,비름초무침,비엔나케찹볶음,쌀밥,콩나물냉국",22.5,20.6,437,24.7,1014,3.5,75,908,87.8,800,1.14,6.62
2011.8.23,저녁식사,23.8267148,"근대국,미니돈까스,케찹소스,배추김치,부추겉절이,쌀밥,애호박볶음,쭈꾸미볶음",22.5,20.9,22,24.3,1227,1,82,1230,90,1100,0.88,4.29
2011.8.24,저녁식사,23.32129964,"도토리묵무침,돈등뼈감자탕,석박지,쌀밥,탕수만두,풋고추,쌈장",23,21.5,621,24.6,1540,6.5,79,1421,87.4,1300,1.09,6.94
2011.8.25,저녁식사,24.40433213,"가지나물,도라지생채,배추김치,시래기된장지짐,쌀밥,알탕,파닭",23.5,21.4,447,26.2,1518,0.5,71,1521,86,1500,2.18,11.98
2011.8.26,저녁식사,19.92779783,"곰탕,김치고로케,깍두기(손칼),새송이애호박볶음,쌀밥,해파리냉채",23.9,22.7,452,26.8,1335,0,68,1331,85.1,1300,2.03,8.39
2011.8.27,저녁식사,38.55595668,"돈육야채볶음,두부찌개,미역국,배추김치,상추깻잎쌈,쌀밥,참나물겉절이",24.9,23.1,615,27.8,1524,0.2,71,1040,85.5,1200,3.17,20.39
2011.8.28,저녁식사,13.64620939,"계란찜,동태무조림,된장찌개,마늘밥,명엽채견과류볶음,배추김치,상추돌나물겉절이",24.2,23,246,26.1,1329,0,79,1339,90.1,1300,1.66,9.29
2011.8.29,저녁식사,20.50541516,"닭간장조림,떡볶이,배추김치,쌀밥,오복채무침,청경채겉절이,콩나물국",24.9,22.7,612,27.4,1500,0,67,1451,83.8,1200,3.17,21.63
2011.8.30,저녁식사,18.84476534,"고등어무조림,깐풍만두,배추김치,부추겉절이,쌀밥,열무된장국,진미잔파무침",24.7,22.1,635,27.2,1433,0,69,1042,85.9,1300,3.11,20.22
2011.8.31,저녁식사,22.74368231,"다슬기들깨해장국,무나물,배추김치,쌀밥,잔멸치볶음,조기구이,쫄면야채무침",25.2,23,604,27.9,1610,0,66,1336,83.1,1200,3.31,24.14
2011.9.1,저녁식사,20.64981949,"다시마채무침(무),돈육두루치기,배추김치,북어무국,쌀밥,애느타리버섯전,열무두부무침",25.3,21.9,513,28.4,1438,0,62,1113,80.5,1200,3.26,24.69
2011.9.2,저녁식사,20.57761733,"깐풍기,배추겉절이,볶음밥,손수제비,오이생채,풋고추,쌈장",24.8,23.4,1305,25.9,857,2,72,917,83.1,1400,1.11,5.36
2011.9.3,저녁식사,11.76895307,"갈치카레구이,감자조림,골뱅이콩나물무침,배추김치,쌀밥,육개장,참나물무침",24.2,22.6,1512,26.4,1256,1.5,70,1252,79.6,1200,1.67,9.17
2011.9.4,저녁식사,16.10108303,"계란후라이,꼬지어묵탕1,배추김치,비빔밥(표고)",24.1,22,2400,26.8,1321,0,66,1326,76,1200,2.39,13.5
2011.9.5,저녁식사,22.74368231,"감자간장조림,계란말이,근대국,돈육야채볶음,배추김치,부추겉절이,쌀밥",22.7,20.2,2315,26.5,1129,1.5,55,1132,76.4,1100,3.23,17.47
2011.9.6,저녁식사,22.02166065,"깻잎순볶음,무생채(잔파),물만두국,배추김치,쌀밥,이면수/데리야끼소스,해물우동볶음",24,18.9,611,29.5,1526,0,37,1526,64.5,1100,3.16,22.53
2011.9.7,저녁식사,24.2599278,"마늘쫑볶음,배추김치,쇠고기무국,쌀밥,오징어콩나물찜,청경채겉절이,탕수육",24.3,18.9,559,30,1333,0,28,1418,59.1,1200,3.53,22.92
2011.9.8,저녁식사,18.77256318,"꽁치무조림,다시마채무침(무),배추김치,부들어묵조림,북어무국,쌀밥,파닭",25.1,21.6,322,29.2,1201,0,40,1201,62.6,1100,3.16,14.89
2011.9.9,저녁식사,16.53429603,"감자채카레볶음,돈육야채볶음,배추김치,쌀밥,잡채(어묵),참나물겉절이,콩가루배추국",24.9,23,528,28.5,1304,0,40,1331,62.5,1000,2.39,12.67
2011.9.10,저녁식사,12.3465704,"구운만두,단무지잔파무침,배추김치,쫄면야채무침,카레라이스(브로콜리),콩나물국",21.1,20.1,1237,23,1,18.5,72,44,89.9,1500,0.38,2.31
2011.9.11,저녁식사,7.220216606,"계란찜,고등어구이,깍두기(손칼),미역국,시골식돈육김치찌개,쌀밥,청경채겉절이",22.7,20.5,626,25.8,1508,5,71,1513,90,1400,1.46,8.66
2011.9.12,저녁식사,0,"계란후라이,당면김말이튀김,비빔밥(표고),야채고로케,콩가루배추국",23,22,2157,23.9,916,0.1,87,1345,93.4,1300,0.71,4.89
2011.9.13,저녁식사,0,"가자미튀김양념,가지나물,김치국,깍두기(손칼),소면야채무침,쌀밥,오이생채",24.8,21.8,540,29.3,1139,0,63,1141,87.3,1100,3.11,19.73
2011.9.14,저녁식사,0,"갈치무조림,깍두기(손칼),돈등뼈감자탕,쌀밥,풋고추,쌈장,해파리냉채",26.9,22.9,621,31.5,1233,0,52,1231,76.5,1200,3.19,19.24
2011.9.15,저녁식사,23.39350181,"동태무조림,된장찌개,박나물,배추김치,부추겉절이,야채밥,탕수육",26.3,22,713,31.4,1527,0,59,1720,78.4,1100,2.96,18.89
2011.9.16,저녁식사,17.03971119,"단무지잔파무침,바지락칼국수,배추겉절이,손만두.양념장,쌀밥(반공기),애호박볶음",26.7,22.8,619,31.1,1504,0,60,1012,77.1,900,2.17,14.76
2011.9.17,저녁식사,12.63537906,"돌나물레몬생채,배추김치,쇠고기무국,시래기된장지짐,쌀밥,쭈꾸미볶음,칼슘쥐포조림",25.2,24.3,620,27.1,1040,0,70,1041,84.5,1000,1.93,10.52
2011.9.18,저녁식사,15.7400722,"꽁치무조림,배추김치,소세지전,쌀밥,애느타리볶음,어묵무국,월동초겉절이",22.5,21,2342,24.4,4,0,76,1118,81.1,1100,0.97,5.45
2011.9.19,저녁식사,22.09386282,"갈치그릴구이,건미역무침,깍두기(손칼),부대찌개,부들어묵조림,쌀밥,호박나물",20,17.4,2356,21.1,1311,0.2,59,1113,69.1,1100,1.02,5.59
2011.9.20,저녁식사,23.53790614,"계란찜,돈육야채볶음,배추김치,배추된장국,쌀밥,열무된장무침,오이겨자무침",18.2,15.9,205,20,2029,2,55,1846,76.4,1000,0.42,2.78
2011.9.21,저녁식사,20.07220217,"김가루잔파무침,꽁치무조림,배추김치,쌀밥,어묵무국,월동초겉절이,해물우동볶음",20,17,2211,23.1,1324,0.5,47,1713,59,1300,3.03,20.14
2011.9.22,저녁식사,18.84476534,"닭단호박조림,마늘쫑무침,배추김치,쇠고기콩나물국,쌀밥,어묵양파볶음,청경채겉절이",18.4,13.6,550,23.3,1137,0,31,1204,53.8,1200,3.19,22.95
2011.9.23,저녁식사,16.96750903,"가지나물,떡갈비간장조림,미역국,배추김치,쌀밥,오징어야채볶음,치커리무생채",19.1,14.1,623,23.4,1349,0,42,1023,64,1200,2.99,21.56
2011.9.24,저녁식사,10.10830325,"김치국,도라지생채,마파두부,쌀밥,애호박볶음,열무김치,이면수구이",19.8,15.2,620,24.8,1416,0,50,1329,67.1,1400,2.23,13.49
2011.9.25,저녁식사,15.45126354,"고등어무조림,무나물,배추김치,쌀밥,애느타리볶음,육개장,진미잔파무침",20.5,16.5,605,25.1,1539,0,46,1452,70.4,1000,2.58,14.88
2011.9.26,저녁식사,17.40072202,"멸치아몬드볶음,배추김치,쌀밥,열무된장국,조기구이,쫄면야채무침,호박나물",19.6,15.2,639,25.3,1641,0,50,1603,67.6,1200,3.05,21.72
2011.9.27,저녁식사,23.17689531,"깻잎순볶음,돈육야채볶음,메추리알곤약조림,배추김치,쌀밥,오복채무침,오징어무국",20.6,15,608,25.7,1252,0,54,1053,69.9,1200,3.14,20.91
2011.9.28,저녁식사,21.37184116,"구운만두,배추김치,시금치나물,유부된장국,자장밥,잡채(어묵)",20.9,18.2,618,23.9,1250,0,59,944,74.8,1200,1.55,11.52
2011.9.29,저녁식사,19.20577617,"멸치꽈리조림,배추김치,쌀밥,안동찜닭,애느타리볶음,오이생채,콩나물국",19.2,18,521,20.4,1659,2.5,83,5,90.6,900,0.46,3.01
2011.9.30,저녁식사,16.60649819,"모듬튀김(만.당.오),무생채(잔파),배추김치,시금치나물,쌀밥(반공기),우동",19.6,15.2,2356,24.2,1402,1,28,1435,56.3,1200,2.77,17.41
2011.10.1,저녁식사,9.675090253,"동태무조림,떡볶이,배추김치,새알미역국,소세지파세리전,쌀밥,월동초겉절이",16.6,12.6,544,20.8,1630,0,43,1813,56.5,1100,2.74,13.96
2011.10.2,저녁식사,16.24548736,"계란후라이,김치볶음밥,깍두기(손칼),야채고로케,조랭이떡사과샐러드,팽이맑은국",15.9,12.5,634,21.6,1346,0,22,1153,41.5,1200,2.96,18.4
2011.10.3,저녁식사,13.28519856,"노란호박전,돈육두루치기,배추김치,쌀밥,아기볼조랭이떡조림,참나물겉절이,콩가루배추국",15.3,10.4,632,20.3,1252,0,32,1716,51,1300,2.73,19.45
2011.10.4,저녁식사,21.87725632,"모듬샐러드,무생채(잔파),배추김치,생선까스&타르,쌀밥(반공기),콩나물국,해물야끼우동",16.5,10.7,633,21.8,1538,0,35,1049,59.3,1300,2.34,16.08
2011.10.5,저녁식사,20.433213,"고추지무침,배추김치,비름나물,쌀밥,애느타리쇠고기국,어묵김치찌개,조기구이",18.1,14.7,623,23.5,1530,0,29,1332,59,1100,2.68,14.38
2011.10.6,저녁식사,20.28880866,"계란찜,동태찌개,배추김치,비빔만두,쇠고기가지볶음,쌀밥,월동초겉절이",18.3,13.3,649,23.9,1452,0,28,2010,46.3,1100,2.42,16.14
2011.10.7,저녁식사,16.67870036,"닭간장조림,멸치볶음,배추김치,북어무국,쌀밥,야채고로케,오이치커리무침",17.4,12.8,625,23.4,1353,0,30,1356,55.6,1200,2.8,19.06
2011.10.8,저녁식사,8.80866426,"꽁치무조림,도라지부추무침,미역줄기볶음,배추김치,비엔나마늘쫑볶음,쌀밥,콩가루배추국",17.4,12.4,627,22.8,1210,0,35,1139,63.5,1200,2.74,18.48
2011.10.9,저녁식사,12.1299639,"깍두기(손칼),깻잎순볶음,도토리묵무침,메추리알꽈리조림,부대찌개,쌀밥,이면수구이",18.6,13.6,520,24.1,1424,0,37,1426,63,1000,2.06,13.26
2011.10.10,저녁식사,23.75451264,"계란후라이,근대국,배추김치,비빔밥(표고),화인쿨",20.7,15.6,707,28,1520,0,27,1505,54.6,1200,2.61,16.99
2011.10.11,저녁식사,16.60649819,"배추김치,부들어묵조림,북어계란국,소면사리,쌀밥,쭈꾸미볶음,참나물무침",18.9,15.6,652,23.6,1202,0,57,1,70.6,1200,2.34,14.43
2011.10.12,저녁식사,21.44404332,"고등어구이,골뱅이야채무침,깐마늘고추장무침,배추김치,쌀밥,월동초나물,육개장",18.4,12.6,702,24,1319,0,31,1243,65.9,1200,2.55,14.18
2011.10.13,저녁식사,17.61732852,"도라지부추무침,동태무조림,들깨미역국,모듬묵무침,배추김치,쌀밥,야채고로케",20.6,16.3,656,26.9,1358,0,13,1336,50.4,1100,2.71,17.88
2011.10.14,저녁식사,18.48375451,"단무지잔파무침,배추김치,생선까스&타르,오므라이스,유부된장국,쫄면야채무침",16.8,15.8,2344,18.2,106,13,69,1,87.5,1100,0.36,2.23
2011.10.15,저녁식사,11.19133574,"감자수제비국,고등어무조림,마늘쫑무침,배추김치,쌀밥,청경채겉절이,탕수만두",18.4,14.6,636,23.1,1400,1.5,42,1458,68.6,1100,2.67,15.7
2011.10.16,저녁식사,16.3898917,"갈치그릴구이,깍두기(손칼),단배추된장국,명엽채흑임자볶음,시골식돈육김치찌개,쌀밥,치커리사과생채",17.6,13,659,22.1,1404,0,37,1404,51.5,1100,2.61,16.94
2011.10.17,저녁식사,23.8267148,"김가루잔파무침,닭갈비,반달감자볶음,배추김치,쌀밥,어묵무국,해물우동볶음",16.5,12.5,2358,21.6,1346,0,26,1519,41,1200,2.71,18.49
2011.10.18,저녁식사,0,"꽁치무조림,돌나물레몬생채,미니돈까스,케찹소스,배추겉절이,순두부찌개,쌀밥,애호박볶음",13.1,8.7,629,18.1,1218,0,32,19,52,1200,2.7,18.23
2011.10.19,저녁식사,0,"곰탕,깍두기(손칼),새송이피망볶음,쌀밥,오이,풋고추,쌈장,오징어김치전",16.3,9.5,340,20.8,1415,0,53,1020,63.9,1200,2.62,17.43
2011.10.20,저녁식사,0,"닭간장조림,떡볶이,배추김치,시금치나물,쌀밥,오복채무침,콩나물국",18.2,16.1,604,20.6,1157,0,55,1015,65.9,1000,1.66,11.32
2011.10.21,저녁식사,12.99638989,"배추김치,쌀밥,쑥갓두부무침,애기새송이볶음,열무된장국,조기구이,쫄면야채무침",17.3,15.5,358,18.6,1703,33.5,68,508,86.3,1000,0.28,1.6
